（別添）大雨警報・注意報の土壌雨量指数基準値,,,,令和7年5月29日現在,
市町村等をまとめた地域,市町村等,地域メッシュコード（１km格子対応）,土壌雨量指数基準（注意報）,土壌雨量指数基準（警報）,
倉吉地区,三朝町,53330742,109,157,
倉吉地区,三朝町,53330743,98,140,
倉吉地区,三朝町,53330744,100,144,
倉吉地区,三朝町,53330745,102,146,
倉吉地区,三朝町,53330746,92,132,
倉吉地区,三朝町,53330747,93,133,
倉吉地区,三朝町,53330748,99,142,
倉吉地区,三朝町,53330749,110,158,
倉吉地区,三朝町,53330750,92,132,
倉吉地区,三朝町,53330751,92,132,
倉吉地区,三朝町,53330752,92,132,
倉吉地区,三朝町,53330753,98,140,
倉吉地区,三朝町,53330754,99,142,
倉吉地区,三朝町,53330755,100,144,
倉吉地区,三朝町,53330756,92,132,
倉吉地区,三朝町,53330757,93,133,
倉吉地区,三朝町,53330758,99,142,
倉吉地区,三朝町,53330759,108,155,
倉吉地区,三朝町,53330760,91,131,
倉吉地区,三朝町,53330761,91,131,
倉吉地区,三朝町,53330762,87,125,
倉吉地区,三朝町,53330763,92,132,
倉吉地区,三朝町,53330764,93,133,
倉吉地区,三朝町,53330765,95,136,
倉吉地区,三朝町,53330766,96,138,
倉吉地区,三朝町,53330767,97,139,
倉吉地区,三朝町,53330768,97,139,
倉吉地区,三朝町,53330769,106,152,
倉吉地区,三朝町,53330770,91,131,
倉吉地区,三朝町,53330771,91,131,
倉吉地区,三朝町,53330772,88,126,
倉吉地区,三朝町,53330773,95,137,
倉吉地区,三朝町,53330774,97,139,
倉吉地区,三朝町,53330775,100,143,
倉吉地区,三朝町,53330776,93,134,
倉吉地区,三朝町,53330777,94,135,
倉吉地区,三朝町,53330778,97,139,
倉吉地区,三朝町,53330780,87,125,
倉吉地区,三朝町,53330781,88,127,
倉吉地区,三朝町,53330782,89,128,
倉吉地区,三朝町,53330783,98,140,
倉吉地区,三朝町,53330784,98,140,
倉吉地区,三朝町,53330785,100,143,
倉吉地区,三朝町,53330786,94,135,
倉吉地区,三朝町,53330787,94,135,
倉吉地区,三朝町,53330788,92,132,
倉吉地区,三朝町,53330789,102,146,
倉吉地区,三朝町,53330790,88,126,
倉吉地区,三朝町,53330791,89,128,
倉吉地区,三朝町,53330792,91,130,
倉吉地区,三朝町,53330793,98,140,
倉吉地区,三朝町,53330794,98,140,
倉吉地区,三朝町,53330795,99,142,
倉吉地区,三朝町,53330796,93,134,
倉吉地区,三朝町,53330797,93,133,
倉吉地区,三朝町,53330798,92,132,
倉吉地区,三朝町,53330799,102,147,
倉吉地区,三朝町,53331700,87,125,
倉吉地区,三朝町,53331701,89,128,
倉吉地区,三朝町,53331702,90,129,
倉吉地区,三朝町,53331703,93,133,
倉吉地区,三朝町,53331704,93,133,
倉吉地区,三朝町,53331705,93,134,
倉吉地区,三朝町,53331706,100,143,
倉吉地区,三朝町,53331707,101,145,
倉吉地区,三朝町,53331708,100,143,
倉吉地区,三朝町,53331714,92,132,
倉吉地区,三朝町,53331715,93,134,
倉吉地区,三朝町,53340020,116,167,
倉吉地区,三朝町,53340030,123,176,
倉吉地区,三朝町,53340031,127,182,
倉吉地区,三朝町,53340040,119,170,
倉吉地区,三朝町,53340041,133,191,
倉吉地区,三朝町,53340042,127,182,
倉吉地区,三朝町,53340050,122,175,
倉吉地区,三朝町,53340051,122,175,
倉吉地区,三朝町,53340052,122,175,
倉吉地区,三朝町,53340060,120,172,
倉吉地区,湯梨浜町,53331639,97,139,
倉吉地区,湯梨浜町,53331649,98,140,
倉吉地区,湯梨浜町,53331659,98,140,
倉吉地区,湯梨浜町,53331669,97,139,
倉吉地区,湯梨浜町,53331678,96,138,
倉吉地区,湯梨浜町,53331679,95,137,
倉吉地区,湯梨浜町,53331688,109,－,
倉吉地区,湯梨浜町,53331689,109,－,
倉吉地区,湯梨浜町,53331698,109,－,
倉吉地区,湯梨浜町,53331699,109,－,
倉吉地区,湯梨浜町,53331711,92,132,
倉吉地区,湯梨浜町,53331712,92,132,
倉吉地区,湯梨浜町,53331713,93,133,
倉吉地区,湯梨浜町,53331720,92,132,
倉吉地区,湯梨浜町,53331721,92,132,
倉吉地区,湯梨浜町,53331722,92,132,
倉吉地区,湯梨浜町,53331723,92,132,
倉吉地区,湯梨浜町,53331724,97,139,
倉吉地区,湯梨浜町,53331725,98,140,
倉吉地区,湯梨浜町,53331730,91,131,
倉吉地区,湯梨浜町,53331731,92,132,
倉吉地区,湯梨浜町,53331732,91,131,
倉吉地区,湯梨浜町,53331733,92,132,
倉吉地区,湯梨浜町,53331734,97,139,
倉吉地区,湯梨浜町,53331735,98,141,
倉吉地区,湯梨浜町,53331740,93,134,
倉吉地区,湯梨浜町,53331741,93,133,
倉吉地区,湯梨浜町,53331742,91,131,
倉吉地区,湯梨浜町,53331743,92,132,
倉吉地区,湯梨浜町,53331744,98,140,
倉吉地区,湯梨浜町,53331745,98,140,
倉吉地区,湯梨浜町,53331750,93,133,
倉吉地区,湯梨浜町,53331751,93,133,
倉吉地区,湯梨浜町,53331752,91,131,
倉吉地区,湯梨浜町,53331753,92,132,
倉吉地区,湯梨浜町,53331754,92,132,
倉吉地区,湯梨浜町,53331755,98,140,
倉吉地区,湯梨浜町,53331760,109,－,
倉吉地区,湯梨浜町,53331761,109,－,
倉吉地区,湯梨浜町,53331762,91,131,
倉吉地区,湯梨浜町,53331763,91,130,
倉吉地区,湯梨浜町,53331764,92,132,
倉吉地区,湯梨浜町,53331765,98,140,
倉吉地区,湯梨浜町,53331770,109,－,
倉吉地区,湯梨浜町,53331771,95,136,
倉吉地区,湯梨浜町,53331772,95,136,
倉吉地区,湯梨浜町,53331773,94,135,
倉吉地区,湯梨浜町,53331774,91,131,
倉吉地区,湯梨浜町,53331775,97,139,
倉吉地区,湯梨浜町,53331780,109,－,
倉吉地区,湯梨浜町,53331781,95,136,
倉吉地区,湯梨浜町,53331782,94,135,
倉吉地区,湯梨浜町,53331783,95,136,
倉吉地区,湯梨浜町,53331784,95,137,
倉吉地区,湯梨浜町,53331785,96,138,
倉吉地区,湯梨浜町,53331790,94,135,
倉吉地区,湯梨浜町,53331791,94,135,
倉吉地区,湯梨浜町,53331792,95,136,
倉吉地区,湯梨浜町,53331793,95,136,
倉吉地区,湯梨浜町,53331794,95,136,
倉吉地区,湯梨浜町,53331795,100,143,
倉吉地区,湯梨浜町,53331796,102,146,
倉吉地区,湯梨浜町,53332608,109,－,
倉吉地区,湯梨浜町,53332609,109,－,
倉吉地区,湯梨浜町,53332700,95,136,
倉吉地区,湯梨浜町,53332701,95,136,
倉吉地区,湯梨浜町,53332702,94,135,
倉吉地区,湯梨浜町,53332703,94,135,
倉吉地区,湯梨浜町,53332704,99,142,
倉吉地区,湯梨浜町,53332705,100,143,
倉吉地区,湯梨浜町,53332706,100,144,
倉吉地区,湯梨浜町,53332710,109,－,
倉吉地区,湯梨浜町,53332711,94,135,
倉吉地区,湯梨浜町,53332712,94,135,
倉吉地区,湯梨浜町,53332713,99,－,
倉吉地区,湯梨浜町,53332714,98,141,
倉吉地区,湯梨浜町,53332715,100,143,
倉吉地区,湯梨浜町,53332716,100,143,
倉吉地区,湯梨浜町,53332717,100,143,
倉吉地区,湯梨浜町,53332725,98,141,
倉吉地区,湯梨浜町,53332726,99,142,
倉吉地区,湯梨浜町,53332727,98,141,
倉吉地区,湯梨浜町,53332736,99,－,
倉吉地区,琴浦町,53330435,111,159,
倉吉地区,琴浦町,53330445,116,166,
倉吉地区,琴浦町,53330446,114,164,
倉吉地区,琴浦町,53330447,111,159,
倉吉地区,琴浦町,53330455,123,177,
倉吉地区,琴浦町,53330456,117,168,
倉吉地区,琴浦町,53330457,116,167,
倉吉地区,琴浦町,53330458,118,169,
倉吉地区,琴浦町,53330459,119,170,
倉吉地区,琴浦町,53330466,129,185,
倉吉地区,琴浦町,53330467,126,181,
倉吉地区,琴浦町,53330468,124,178,
倉吉地区,琴浦町,53330469,123,177,
倉吉地区,琴浦町,53330477,142,204,
倉吉地区,琴浦町,53330478,139,199,
倉吉地区,琴浦町,53330479,137,197,
倉吉地区,琴浦町,53330487,143,205,
倉吉地区,琴浦町,53330488,140,200,
倉吉地区,琴浦町,53330489,137,196,
倉吉地区,琴浦町,53330497,141,202,
倉吉地区,琴浦町,53330498,139,199,
倉吉地区,琴浦町,53330499,136,195,
倉吉地区,琴浦町,53330560,123,176,
倉吉地区,琴浦町,53330570,136,195,
倉吉地区,琴浦町,53330580,136,195,
倉吉地区,琴浦町,53330581,123,177,
倉吉地区,琴浦町,53330590,136,195,
倉吉地区,琴浦町,53330591,126,180,
倉吉地区,琴浦町,53330592,116,167,
倉吉地区,琴浦町,53331406,143,205,
倉吉地区,琴浦町,53331407,140,200,
倉吉地区,琴浦町,53331408,137,197,
倉吉地区,琴浦町,53331409,135,194,
倉吉地区,琴浦町,53331417,117,168,
倉吉地区,琴浦町,53331418,121,174,
倉吉地区,琴浦町,53331419,124,178,
倉吉地区,琴浦町,53331427,121,173,
倉吉地区,琴浦町,53331428,117,168,
倉吉地区,琴浦町,53331429,113,162,
倉吉地区,琴浦町,53331438,123,176,
倉吉地区,琴浦町,53331439,118,169,
倉吉地区,琴浦町,53331448,119,170,
倉吉地区,琴浦町,53331449,116,167,
倉吉地区,琴浦町,53331458,111,159,
倉吉地区,琴浦町,53331459,109,157,
倉吉地区,琴浦町,53331468,102,147,
倉吉地区,琴浦町,53331469,107,154,
倉吉地区,琴浦町,53331478,98,140,
倉吉地区,琴浦町,53331479,102,146,
倉吉地区,琴浦町,53331488,95,137,
倉吉地区,琴浦町,53331489,95,137,
倉吉地区,琴浦町,53331498,98,141,
倉吉地区,琴浦町,53331499,100,143,
倉吉地区,琴浦町,53331500,129,185,
倉吉地区,琴浦町,53331501,123,176,
倉吉地区,琴浦町,53331502,116,167,
倉吉地区,琴浦町,53331503,109,156,
倉吉地区,琴浦町,53331510,122,175,
倉吉地区,琴浦町,53331511,121,174,
倉吉地区,琴浦町,53331512,114,164,
倉吉地区,琴浦町,53331513,108,155,
倉吉地区,琴浦町,53331514,108,155,
倉吉地区,琴浦町,53331520,110,158,
倉吉地区,琴浦町,53331521,109,157,
倉吉地区,琴浦町,53331522,109,156,
倉吉地区,琴浦町,53331523,107,154,
倉吉地区,琴浦町,53331524,107,153,
倉吉地区,琴浦町,53331530,114,164,
倉吉地区,琴浦町,53331531,114,163,
倉吉地区,琴浦町,53331532,107,154,
倉吉地区,琴浦町,53331533,107,154,
倉吉地区,琴浦町,53331534,107,154,
倉吉地区,琴浦町,53331535,101,145,
倉吉地区,琴浦町,53331540,114,164,
倉吉地区,琴浦町,53331541,113,162,
倉吉地区,琴浦町,53331542,113,162,
倉吉地区,琴浦町,53331543,112,160,
倉吉地区,琴浦町,53331544,111,159,
倉吉地区,琴浦町,53331545,107,153,
倉吉地区,琴浦町,53331546,105,151,
倉吉地区,琴浦町,53331550,109,156,
倉吉地区,琴浦町,53331551,113,162,
倉吉地区,琴浦町,53331552,112,160,
倉吉地区,琴浦町,53331553,111,159,
倉吉地区,琴浦町,53331554,111,159,
倉吉地区,琴浦町,53331555,106,152,
倉吉地区,琴浦町,53331556,105,151,
倉吉地区,琴浦町,53331557,109,－,
倉吉地区,琴浦町,53331560,107,153,
倉吉地区,琴浦町,53331561,107,154,
倉吉地区,琴浦町,53331562,110,158,
倉吉地区,琴浦町,53331563,110,158,
倉吉地区,琴浦町,53331564,109,157,
倉吉地区,琴浦町,53331565,105,151,
倉吉地区,琴浦町,53331566,109,－,
倉吉地区,琴浦町,53331567,109,－,
倉吉地区,琴浦町,53331570,102,146,
倉吉地区,琴浦町,53331571,105,151,
倉吉地区,琴浦町,53331572,105,151,
倉吉地区,琴浦町,53331573,105,151,
倉吉地区,琴浦町,53331574,105,151,
倉吉地区,琴浦町,53331575,109,－,
倉吉地区,琴浦町,53331576,109,－,
倉吉地区,琴浦町,53331577,109,－,
倉吉地区,琴浦町,53331580,96,138,
倉吉地区,琴浦町,53331581,109,156,
倉吉地区,琴浦町,53331582,109,156,
倉吉地区,琴浦町,53331583,109,156,
倉吉地区,琴浦町,53331584,105,150,
倉吉地区,琴浦町,53331585,109,－,
倉吉地区,琴浦町,53331586,109,－,
倉吉地区,琴浦町,53331587,109,－,
倉吉地区,琴浦町,53331590,100,144,
倉吉地区,琴浦町,53331591,109,157,
倉吉地区,琴浦町,53331592,110,158,
倉吉地区,琴浦町,53331593,109,156,
倉吉地区,琴浦町,53331594,105,150,
倉吉地区,琴浦町,53331595,109,－,
倉吉地区,琴浦町,53331596,109,－,
倉吉地区,琴浦町,53331597,109,－,
倉吉地区,琴浦町,53332408,99,142,
倉吉地区,琴浦町,53332409,100,144,
倉吉地区,琴浦町,53332418,100,143,
倉吉地区,琴浦町,53332419,109,－,
倉吉地区,琴浦町,53332429,109,－,
倉吉地区,琴浦町,53332500,109,－,
倉吉地区,琴浦町,53332501,109,157,
倉吉地区,琴浦町,53332502,109,157,
倉吉地区,琴浦町,53332503,109,156,
倉吉地区,琴浦町,53332504,104,149,
倉吉地区,琴浦町,53332505,109,－,
倉吉地区,琴浦町,53332506,109,－,
倉吉地区,琴浦町,53332507,109,－,
倉吉地区,琴浦町,53332510,109,－,
倉吉地区,琴浦町,53332511,104,149,
倉吉地区,琴浦町,53332512,104,149,
倉吉地区,琴浦町,53332520,103,148,
倉吉地区,琴浦町,53332521,103,148,
倉吉地区,北栄町,53331515,102,147,
倉吉地区,北栄町,53331525,102,146,
倉吉地区,北栄町,53331526,102,146,
倉吉地区,北栄町,53331527,102,146,
倉吉地区,北栄町,53331536,101,145,
倉吉地区,北栄町,53331537,101,145,
倉吉地区,北栄町,53331538,101,145,
倉吉地区,北栄町,53331547,105,151,
倉吉地区,北栄町,53331548,100,144,
倉吉地区,北栄町,53331549,100,143,
倉吉地区,北栄町,53331558,100,144,
倉吉地区,北栄町,53331559,100,143,
倉吉地区,北栄町,53331568,109,－,
倉吉地区,北栄町,53331569,100,143,
倉吉地区,北栄町,53331578,109,－,
倉吉地区,北栄町,53331579,100,143,
倉吉地区,北栄町,53331588,109,－,
倉吉地区,北栄町,53331589,103,148,
倉吉地区,北栄町,53331598,109,－,
倉吉地区,北栄町,53331599,103,148,
倉吉地区,北栄町,53331654,99,142,
倉吉地区,北栄町,53331655,100,143,
倉吉地区,北栄町,53331660,100,143,
倉吉地区,北栄町,53331661,100,143,
倉吉地区,北栄町,53331662,99,142,
倉吉地区,北栄町,53331663,99,142,
倉吉地区,北栄町,53331664,99,142,
倉吉地区,北栄町,53331665,100,143,
倉吉地区,北栄町,53331670,100,143,
倉吉地区,北栄町,53331671,100,144,
倉吉地区,北栄町,53331672,100,143,
倉吉地区,北栄町,53331673,100,143,
倉吉地区,北栄町,53331674,100,143,
倉吉地区,北栄町,53331675,100,144,
倉吉地区,北栄町,53331677,109,－,
倉吉地区,北栄町,53331680,105,150,
倉吉地区,北栄町,53331681,104,149,
倉吉地区,北栄町,53331682,109,－,
倉吉地区,北栄町,53331683,109,－,
倉吉地区,北栄町,53331684,109,－,
倉吉地区,北栄町,53331685,99,142,
倉吉地区,北栄町,53331686,98,141,
倉吉地区,北栄町,53331687,109,－,
倉吉地区,北栄町,53331690,103,148,
倉吉地区,北栄町,53331691,109,－,
倉吉地区,北栄町,53331692,109,－,
倉吉地区,北栄町,53331693,109,－,
倉吉地区,北栄町,53331694,109,－,
倉吉地区,北栄町,53331695,109,－,
倉吉地区,北栄町,53331696,109,－,
倉吉地区,北栄町,53331697,109,－,
倉吉地区,北栄町,53332508,109,－,
倉吉地区,北栄町,53332509,109,－,
倉吉地区,北栄町,53332600,109,－,
倉吉地区,北栄町,53332601,109,－,
倉吉地区,北栄町,53332602,109,－,
倉吉地区,北栄町,53332603,109,－,
倉吉地区,北栄町,53332604,109,－,
倉吉地区,北栄町,53332605,109,－,
倉吉地区,北栄町,53332606,109,－,
倉吉地区,北栄町,53332607,109,－,
米子地区,米子市,53330256,88,127,
米子地区,米子市,53330265,95,137,
米子地区,米子市,53330266,88,126,
米子地区,米子市,53330267,92,132,
米子地区,米子市,53330268,93,133,
米子地区,米子市,53330269,101,145,
米子地区,米子市,53330276,93,133,
米子地区,米子市,53330277,97,139,
米子地区,米子市,53330278,88,126,
米子地区,米子市,53330279,100,144,
米子地区,米子市,53330286,95,137,
米子地区,米子市,53330287,96,138,
米子地区,米子市,53330288,95,137,
米子地区,米子市,53330289,96,138,
米子地区,米子市,53330295,96,138,
米子地区,米子市,53330296,96,138,
米子地区,米子市,53330297,95,137,
米子地区,米子市,53330298,95,137,
米子地区,米子市,53330299,97,139,
米子地区,米子市,53330360,100,144,
米子地区,米子市,53330370,100,143,
米子地区,米子市,53330373,86,124,
米子地区,米子市,53330374,86,124,
米子地区,米子市,53330375,91,131,
米子地区,米子市,53330380,109,－,
米子地区,米子市,53330381,109,－,
米子地区,米子市,53330382,109,－,
米子地区,米子市,53330383,91,130,
米子地区,米子市,53330384,91,130,
米子地区,米子市,53330385,91,131,
米子地区,米子市,53330390,109,－,
米子地区,米子市,53330391,109,－,
米子地区,米子市,53330392,109,－,
米子地区,米子市,53330393,95,136,
米子地区,米子市,53330394,95,137,
米子地区,米子市,53330395,95,137,
米子地区,米子市,53331169,109,－,
米子地区,米子市,53331179,109,－,
米子地区,米子市,53331189,109,－,
米子地区,米子市,53331205,96,138,
米子地区,米子市,53331206,97,139,
米子地区,米子市,53331207,96,138,
米子地区,米子市,53331208,96,138,
米子地区,米子市,53331209,92,132,
米子地区,米子市,53331215,92,132,
米子地区,米子市,53331216,98,140,
米子地区,米子市,53331217,98,140,
米子地区,米子市,53331218,97,139,
米子地区,米子市,53331219,109,－,
米子地区,米子市,53331223,109,－,
米子地区,米子市,53331224,109,－,
米子地区,米子市,53331225,109,－,
米子地区,米子市,53331226,109,－,
米子地区,米子市,53331227,97,139,
米子地区,米子市,53331228,109,－,
米子地区,米子市,53331231,109,－,
米子地区,米子市,53331232,109,－,
米子地区,米子市,53331233,88,127,
米子地区,米子市,53331234,109,－,
米子地区,米子市,53331235,109,－,
米子地区,米子市,53331236,109,－,
米子地区,米子市,53331237,109,－,
米子地区,米子市,53331238,109,－,
米子地区,米子市,53331239,109,－,
米子地区,米子市,53331240,109,－,
米子地区,米子市,53331241,109,－,
米子地区,米子市,53331242,109,－,
米子地区,米子市,53331243,109,－,
米子地区,米子市,53331244,109,－,
米子地区,米子市,53331245,109,－,
米子地区,米子市,53331246,109,－,
米子地区,米子市,53331247,109,－,
米子地区,米子市,53331248,109,－,
米子地区,米子市,53331249,109,－,
米子地区,米子市,53331250,109,－,
米子地区,米子市,53331251,109,－,
米子地区,米子市,53331252,109,－,
米子地区,米子市,53331253,109,－,
米子地区,米子市,53331254,109,－,
米子地区,米子市,53331255,109,－,
米子地区,米子市,53331256,109,－,
米子地区,米子市,53331257,109,－,
米子地区,米子市,53331258,109,－,
米子地区,米子市,53331259,109,－,
米子地区,米子市,53331260,109,－,
米子地区,米子市,53331261,109,－,
米子地区,米子市,53331262,109,－,
米子地区,米子市,53331263,109,－,
米子地区,米子市,53331264,109,－,
米子地区,米子市,53331265,109,－,
米子地区,米子市,53331270,109,－,
米子地区,米子市,53331271,109,－,
米子地区,米子市,53331272,109,－,
米子地区,米子市,53331273,109,－,
米子地区,米子市,53331280,109,－,
米子地区,米子市,53331281,109,－,
米子地区,米子市,53331282,109,－,
米子地区,米子市,53331290,109,－,
米子地区,米子市,53331291,109,－,
米子地区,米子市,53331300,109,－,
米子地区,米子市,53331301,109,－,
米子地区,米子市,53331302,109,－,
米子地区,米子市,53331303,95,137,
米子地区,米子市,53331304,95,137,
米子地区,米子市,53331305,96,138,
米子地区,米子市,53331306,98,141,
米子地区,米子市,53331307,105,151,
米子地区,米子市,53331310,109,－,
米子地区,米子市,53331311,109,－,
米子地区,米子市,53331312,95,136,
米子地区,米子市,53331313,100,143,
米子地区,米子市,53331314,100,143,
米子地区,米子市,53331315,100,144,
米子地区,米子市,53331316,98,141,
米子地区,米子市,53331317,101,145,
米子地区,米子市,53331321,109,－,
米子地区,米子市,53331322,109,－,
米子地区,米子市,53331323,107,154,
米子地区,米子市,53331324,107,154,
米子地区,米子市,53331325,109,156,
米子地区,米子市,53331326,98,141,
米子地区,米子市,53331327,97,139,
米子地区,米子市,53331331,109,－,
米子地区,米子市,53331332,106,152,
米子地区,米子市,53331333,107,153,
米子地区,米子市,53331334,107,154,
米子地区,米子市,53331335,109,156,
米子地区,米子市,53331336,98,140,
米子地区,米子市,53331341,109,－,
米子地区,米子市,53331342,109,－,
米子地区,米子市,53331343,106,152,
米子地区,米子市,53331344,109,－,
米子地区,米子市,53331345,108,155,
米子地区,米子市,53331346,107,153,
米子地区,米子市,53331353,109,－,
米子地区,米子市,53331354,109,－,
米子地区,米子市,53332201,109,－,
米子地区,境港市,53331187,109,－,
米子地区,境港市,53331188,109,－,
米子地区,境港市,53331197,109,－,
米子地区,境港市,53331198,109,－,
米子地区,境港市,53331199,109,－,
米子地区,境港市,53332106,109,－,
米子地区,境港市,53332107,109,－,
米子地区,境港市,53332108,109,－,
米子地区,境港市,53332109,109,－,
米子地区,境港市,53332116,109,－,
米子地区,境港市,53332117,109,－,
米子地区,境港市,53332118,109,－,
米子地区,境港市,53332119,109,－,
米子地区,境港市,53332126,109,－,
米子地区,境港市,53332127,109,－,
米子地区,境港市,53332128,109,－,
米子地区,境港市,53332129,109,－,
米子地区,境港市,53332136,109,－,
米子地区,境港市,53332137,109,－,
米子地区,境港市,53332138,109,－,
米子地区,境港市,53332139,109,－,
米子地区,境港市,53332146,109,－,
米子地区,境港市,53332147,109,－,
米子地区,境港市,53332148,109,－,
米子地区,境港市,53332149,109,－,
米子地区,境港市,53332157,109,－,
米子地区,境港市,53332158,109,－,
米子地区,境港市,53332159,109,－,
米子地区,境港市,53332200,109,－,
米子地区,境港市,53332210,109,－,
米子地区,境港市,53332220,109,－,
米子地区,境港市,53332230,109,－,
米子地区,境港市,53332240,109,－,
米子地区,境港市,53332250,109,－,
米子地区,境港市,53332251,109,－,
米子地区,日吉津村,53331229,109,－,
米子地区,日吉津村,53331320,109,－,
米子地区,日吉津村,53331330,109,－,
米子地区,日吉津村,53331340,109,－,
米子地区,大山町,53330386,105,151,
米子地区,大山町,53330387,109,156,
米子地区,大山町,53330388,86,123,
米子地区,大山町,53330389,92,132,
米子地区,大山町,53330396,107,153,
米子地区,大山町,53330397,109,157,
米子地区,大山町,53330398,112,161,
米子地区,大山町,53330399,111,159,
米子地区,大山町,53330423,95,137,
米子地区,大山町,53330432,99,142,
米子地区,大山町,53330433,149,213,
米子地区,大山町,53330434,150,215,
米子地区,大山町,53330442,150,215,
米子地区,大山町,53330443,164,235,
米子地区,大山町,53330444,165,237,
米子地区,大山町,53330452,162,232,
米子地区,大山町,53330453,179,256,
米子地区,大山町,53330454,172,246,
米子地区,大山町,53330462,133,190,
米子地区,大山町,53330463,136,195,
米子地区,大山町,53330464,183,262,
米子地区,大山町,53330465,184,264,
米子地区,大山町,53330471,128,183,
米子地区,大山町,53330472,135,194,
米子地区,大山町,53330473,136,195,
米子地区,大山町,53330474,184,264,
米子地区,大山町,53330475,183,262,
米子地区,大山町,53330476,170,243,
米子地区,大山町,53330480,94,135,
米子地区,大山町,53330481,128,183,
米子地区,大山町,53330482,133,190,
米子地区,大山町,53330483,134,192,
米子地区,大山町,53330484,134,192,
米子地区,大山町,53330485,172,246,
米子地区,大山町,53330486,170,243,
米子地区,大山町,53330490,113,162,
米子地区,大山町,53330491,125,179,
米子地区,大山町,53330492,161,231,
米子地区,大山町,53330493,130,186,
米子地区,大山町,53330494,168,240,
米子地区,大山町,53330495,170,244,
米子地区,大山町,53330496,158,227,
米子地区,大山町,53331308,108,155,
米子地区,大山町,53331309,110,158,
米子地区,大山町,53331318,100,143,
米子地区,大山町,53331319,102,146,
米子地区,大山町,53331328,99,142,
米子地区,大山町,53331329,104,149,
米子地区,大山町,53331337,102,146,
米子地区,大山町,53331338,107,153,
米子地区,大山町,53331339,107,153,
米子地区,大山町,53331347,109,156,
米子地区,大山町,53331348,105,151,
米子地区,大山町,53331349,104,149,
米子地区,大山町,53331355,107,154,
米子地区,大山町,53331356,109,156,
米子地区,大山町,53331357,107,154,
米子地区,大山町,53331358,103,148,
米子地区,大山町,53331359,103,148,
米子地区,大山町,53331364,109,－,
米子地区,大山町,53331365,106,152,
米子地区,大山町,53331366,107,154,
米子地区,大山町,53331367,109,－,
米子地区,大山町,53331368,109,－,
米子地区,大山町,53331369,102,147,
米子地区,大山町,53331374,105,151,
米子地区,大山町,53331375,109,－,
米子地区,大山町,53331376,109,－,
米子地区,大山町,53331377,109,－,
米子地区,大山町,53331378,101,145,
米子地区,大山町,53331379,100,144,
米子地区,大山町,53331384,109,－,
米子地区,大山町,53331385,109,－,
米子地区,大山町,53331386,109,－,
米子地区,大山町,53331387,90,129,
米子地区,大山町,53331388,91,130,
米子地区,大山町,53331389,91,130,
米子地区,大山町,53331395,109,－,
米子地区,大山町,53331396,109,－,
米子地区,大山町,53331397,91,130,
米子地区,大山町,53331398,109,－,
米子地区,大山町,53331399,90,129,
米子地区,大山町,53331400,112,161,
米子地区,大山町,53331401,116,167,
米子地区,大山町,53331402,124,178,
米子地区,大山町,53331403,126,181,
米子地区,大山町,53331404,130,186,
米子地区,大山町,53331405,167,239,
米子地区,大山町,53331410,102,146,
米子地区,大山町,53331411,105,151,
米子地区,大山町,53331412,107,154,
米子地区,大山町,53331413,110,158,
米子地区,大山町,53331414,112,161,
米子地区,大山町,53331415,119,171,
米子地区,大山町,53331416,119,170,
米子地区,大山町,53331420,105,150,
米子地区,大山町,53331421,105,151,
米子地区,大山町,53331422,106,152,
米子地区,大山町,53331423,108,155,
米子地区,大山町,53331424,115,165,
米子地区,大山町,53331425,118,169,
米子地区,大山町,53331426,120,172,
米子地区,大山町,53331430,106,152,
米子地区,大山町,53331431,106,152,
米子地区,大山町,53331432,109,156,
米子地区,大山町,53331433,112,160,
米子地区,大山町,53331434,114,163,
米子地区,大山町,53331435,137,197,
米子地区,大山町,53331436,119,170,
米子地区,大山町,53331437,126,181,
米子地区,大山町,53331440,104,149,
米子地区,大山町,53331441,105,150,
米子地区,大山町,53331442,107,153,
米子地区,大山町,53331443,109,156,
米子地区,大山町,53331444,111,159,
米子地区,大山町,53331445,128,183,
米子地区,大山町,53331446,126,180,
米子地区,大山町,53331447,121,174,
米子地区,大山町,53331450,102,147,
米子地区,大山町,53331451,103,148,
米子地区,大山町,53331452,104,149,
米子地区,大山町,53331453,107,153,
米子地区,大山町,53331454,107,154,
米子地区,大山町,53331455,114,164,
米子地区,大山町,53331456,114,164,
米子地区,大山町,53331457,115,165,
米子地区,大山町,53331460,102,146,
米子地区,大山町,53331461,98,140,
米子地区,大山町,53331462,102,147,
米子地区,大山町,53331463,104,149,
米子地区,大山町,53331464,105,151,
米子地区,大山町,53331465,105,151,
米子地区,大山町,53331466,111,159,
米子地区,大山町,53331467,112,160,
米子地区,大山町,53331470,100,143,
米子地区,大山町,53331471,92,132,
米子地区,大山町,53331472,93,134,
米子地区,大山町,53331473,98,140,
米子地区,大山町,53331474,103,148,
米子地区,大山町,53331475,104,149,
米子地区,大山町,53331476,105,150,
米子地区,大山町,53331477,97,139,
米子地区,大山町,53331480,91,130,
米子地区,大山町,53331481,86,124,
米子地区,大山町,53331482,92,132,
米子地区,大山町,53331483,93,134,
米子地区,大山町,53331484,94,135,
米子地区,大山町,53331485,98,141,
米子地区,大山町,53331486,98,141,
米子地区,大山町,53331487,95,137,
米子地区,大山町,53331490,82,118,
米子地区,大山町,53331491,82,118,
米子地区,大山町,53331492,88,127,
