（別添）大雨警報・注意報の土壌雨量指数基準値,,,,令和6年5月23日現在,
市町村等をまとめた地域,市町村等,地域メッシュコード（１km格子対応）,土壌雨量指数基準（注意報）,土壌雨量指数基準（警報）,
津山地域,津山市,52347101,105,153,
津山地域,津山市,52347110,105,153,
津山地域,津山市,52347111,104,152,
津山地域,津山市,52347120,105,153,
津山地域,津山市,52347130,106,154,
津山地域,鏡野町,52334783,100,145,
津山地域,鏡野町,52334784,102,－,
津山地域,鏡野町,52334792,100,145,
津山地域,鏡野町,52334793,102,－,
津山地域,鏡野町,52334794,102,－,
津山地域,鏡野町,52334795,99,144,
津山地域,鏡野町,52335629,101,147,
津山地域,鏡野町,52335638,102,148,
津山地域,鏡野町,52335639,102,148,
津山地域,鏡野町,52335647,102,148,
津山地域,鏡野町,52335648,102,148,
津山地域,鏡野町,52335649,102,148,
津山地域,鏡野町,52335656,102,149,
津山地域,鏡野町,52335657,102,149,
津山地域,鏡野町,52335658,102,149,
津山地域,鏡野町,52335659,103,150,
津山地域,鏡野町,52335664,102,149,
津山地域,鏡野町,52335665,102,149,
津山地域,鏡野町,52335666,102,149,
津山地域,鏡野町,52335667,103,150,
津山地域,鏡野町,52335668,103,150,
津山地域,鏡野町,52335669,103,150,
津山地域,鏡野町,52335673,102,148,
津山地域,鏡野町,52335674,102,149,
津山地域,鏡野町,52335675,103,150,
津山地域,鏡野町,52335676,104,151,
津山地域,鏡野町,52335677,103,150,
津山地域,鏡野町,52335678,103,150,
津山地域,鏡野町,52335679,103,150,
津山地域,鏡野町,52335682,111,－,
津山地域,鏡野町,52335683,102,149,
津山地域,鏡野町,52335684,103,150,
津山地域,鏡野町,52335685,104,152,
津山地域,鏡野町,52335686,104,152,
津山地域,鏡野町,52335687,104,152,
津山地域,鏡野町,52335688,104,151,
津山地域,鏡野町,52335689,102,149,
津山地域,鏡野町,52335692,111,－,
津山地域,鏡野町,52335693,103,150,
津山地域,鏡野町,52335694,103,150,
津山地域,鏡野町,52335695,104,152,
津山地域,鏡野町,52335696,105,153,
津山地域,鏡野町,52335697,104,152,
津山地域,鏡野町,52335698,104,151,
津山地域,鏡野町,52335699,103,150,
津山地域,鏡野町,52335700,100,145,
津山地域,鏡野町,52335701,100,145,
津山地域,鏡野町,52335702,102,－,
津山地域,鏡野町,52335703,102,－,
津山地域,鏡野町,52335704,102,－,
津山地域,鏡野町,52335705,100,145,
津山地域,鏡野町,52335710,100,146,
津山地域,鏡野町,52335711,101,147,
津山地域,鏡野町,52335712,100,146,
津山地域,鏡野町,52335713,102,－,
津山地域,鏡野町,52335714,102,－,
津山地域,鏡野町,52335715,100,145,
津山地域,鏡野町,52335720,101,147,
津山地域,鏡野町,52335721,101,147,
津山地域,鏡野町,52335722,102,148,
津山地域,鏡野町,52335723,102,148,
津山地域,鏡野町,52335724,102,148,
津山地域,鏡野町,52335725,101,147,
津山地域,鏡野町,52335726,100,146,
津山地域,鏡野町,52335730,102,148,
津山地域,鏡野町,52335731,102,149,
津山地域,鏡野町,52335732,102,149,
津山地域,鏡野町,52335733,102,148,
津山地域,鏡野町,52335734,102,148,
津山地域,鏡野町,52335735,100,146,
津山地域,鏡野町,52335736,100,145,
津山地域,鏡野町,52335740,103,150,
津山地域,鏡野町,52335741,103,150,
津山地域,鏡野町,52335742,103,150,
津山地域,鏡野町,52335743,102,148,
津山地域,鏡野町,52335744,101,147,
津山地域,鏡野町,52335745,100,146,
津山地域,鏡野町,52335746,100,145,
津山地域,鏡野町,52335750,104,151,
津山地域,鏡野町,52335751,104,－,
津山地域,鏡野町,52335752,104,151,
津山地域,鏡野町,52335753,102,148,
津山地域,鏡野町,52335754,102,148,
津山地域,鏡野町,52335755,100,146,
津山地域,鏡野町,52335756,100,146,
津山地域,鏡野町,52335757,100,146,
津山地域,鏡野町,52335760,103,150,
津山地域,鏡野町,52335761,103,150,
津山地域,鏡野町,52335762,103,150,
津山地域,鏡野町,52335763,102,149,
津山地域,鏡野町,52335764,101,147,
津山地域,鏡野町,52335765,100,145,
津山地域,鏡野町,52335766,100,146,
津山地域,鏡野町,52335767,102,148,
津山地域,鏡野町,52335770,103,150,
津山地域,鏡野町,52335771,103,150,
津山地域,鏡野町,52335772,102,149,
津山地域,鏡野町,52335773,102,148,
津山地域,鏡野町,52335774,101,147,
津山地域,鏡野町,52335775,101,147,
津山地域,鏡野町,52335776,100,146,
津山地域,鏡野町,52335777,101,147,
津山地域,鏡野町,52335780,104,－,
津山地域,鏡野町,52335781,102,149,
津山地域,鏡野町,52335782,102,149,
津山地域,鏡野町,52335783,102,149,
津山地域,鏡野町,52335784,102,148,
津山地域,鏡野町,52335785,101,147,
津山地域,鏡野町,52335786,100,146,
津山地域,鏡野町,52335787,100,146,
津山地域,鏡野町,52335790,103,150,
津山地域,鏡野町,52335791,104,151,
津山地域,鏡野町,52335792,104,152,
津山地域,鏡野町,52335793,103,150,
津山地域,鏡野町,52335794,102,148,
津山地域,鏡野町,52335795,102,148,
津山地域,鏡野町,52335796,100,146,
津山地域,鏡野町,52335797,100,146,
津山地域,鏡野町,52335798,100,146,
津山地域,鏡野町,52336602,103,150,
津山地域,鏡野町,52336603,104,152,
津山地域,鏡野町,52336604,105,153,
津山地域,鏡野町,52336605,105,153,
津山地域,鏡野町,52336606,105,153,
津山地域,鏡野町,52336607,104,152,
津山地域,鏡野町,52336608,104,151,
津山地域,鏡野町,52336609,103,150,
津山地域,鏡野町,52336612,104,152,
津山地域,鏡野町,52336613,105,153,
津山地域,鏡野町,52336614,106,154,
津山地域,鏡野町,52336615,105,153,
津山地域,鏡野町,52336616,105,153,
津山地域,鏡野町,52336617,104,152,
津山地域,鏡野町,52336618,104,151,
津山地域,鏡野町,52336619,103,150,
津山地域,鏡野町,52336622,105,153,
津山地域,鏡野町,52336623,105,153,
津山地域,鏡野町,52336624,106,154,
津山地域,鏡野町,52336625,104,152,
津山地域,鏡野町,52336626,103,150,
津山地域,鏡野町,52336627,104,151,
津山地域,鏡野町,52336628,103,150,
津山地域,鏡野町,52336629,104,151,
津山地域,鏡野町,52336632,105,153,
津山地域,鏡野町,52336633,104,152,
津山地域,鏡野町,52336634,104,151,
津山地域,鏡野町,52336635,103,150,
津山地域,鏡野町,52336636,103,150,
津山地域,鏡野町,52336637,103,150,
津山地域,鏡野町,52336638,104,－,
津山地域,鏡野町,52336639,104,－,
津山地域,鏡野町,52336642,104,152,
津山地域,鏡野町,52336643,104,152,
津山地域,鏡野町,52336644,103,150,
津山地域,鏡野町,52336645,104,151,
津山地域,鏡野町,52336646,104,151,
津山地域,鏡野町,52336647,104,151,
津山地域,鏡野町,52336648,104,151,
津山地域,鏡野町,52336649,103,150,
津山地域,鏡野町,52336652,104,151,
津山地域,鏡野町,52336653,104,152,
津山地域,鏡野町,52336654,104,152,
津山地域,鏡野町,52336655,104,152,
津山地域,鏡野町,52336656,103,150,
津山地域,鏡野町,52336657,103,150,
津山地域,鏡野町,52336658,105,153,
津山地域,鏡野町,52336659,105,153,
津山地域,鏡野町,52336665,113,－,
津山地域,鏡野町,52336666,104,151,
津山地域,鏡野町,52336667,104,152,
津山地域,鏡野町,52336668,105,153,
津山地域,鏡野町,52336669,105,153,
津山地域,鏡野町,52336675,113,－,
津山地域,鏡野町,52336676,103,150,
津山地域,鏡野町,52336677,103,150,
津山地域,鏡野町,52336678,103,150,
津山地域,鏡野町,52336679,103,150,
津山地域,鏡野町,52336685,102,148,
津山地域,鏡野町,52336686,102,148,
津山地域,鏡野町,52336687,101,147,
津山地域,鏡野町,52336688,102,148,
津山地域,鏡野町,52336689,101,147,
津山地域,鏡野町,52336696,102,148,
津山地域,鏡野町,52336697,101,147,
津山地域,鏡野町,52336698,100,146,
津山地域,鏡野町,52336699,101,147,
津山地域,鏡野町,52336700,104,151,
津山地域,鏡野町,52336701,104,152,
津山地域,鏡野町,52336702,105,153,
津山地域,鏡野町,52336703,103,150,
津山地域,鏡野町,52336704,102,148,
津山地域,鏡野町,52336705,101,147,
津山地域,鏡野町,52336706,101,147,
津山地域,鏡野町,52336707,101,147,
津山地域,鏡野町,52336708,102,148,
津山地域,鏡野町,52336710,103,150,
津山地域,鏡野町,52336711,103,150,
津山地域,鏡野町,52336712,103,150,
津山地域,鏡野町,52336713,102,148,
津山地域,鏡野町,52336714,100,146,
津山地域,鏡野町,52336715,100,145,
津山地域,鏡野町,52336716,100,146,
津山地域,鏡野町,52336717,102,148,
津山地域,鏡野町,52336718,102,148,
津山地域,鏡野町,52336719,102,149,
津山地域,鏡野町,52336720,102,149,
津山地域,鏡野町,52336721,102,148,
津山地域,鏡野町,52336722,102,148,
津山地域,鏡野町,52336723,100,145,
津山地域,鏡野町,52336724,100,145,
津山地域,鏡野町,52336725,100,146,
津山地域,鏡野町,52336726,101,147,
津山地域,鏡野町,52336727,102,149,
津山地域,鏡野町,52336728,103,150,
津山地域,鏡野町,52336729,103,150,
津山地域,鏡野町,52336730,102,148,
津山地域,鏡野町,52336731,101,147,
津山地域,鏡野町,52336732,100,146,
津山地域,鏡野町,52336733,100,146,
津山地域,鏡野町,52336734,103,－,
津山地域,鏡野町,52336735,100,146,
津山地域,鏡野町,52336736,102,148,
津山地域,鏡野町,52336737,102,149,
津山地域,鏡野町,52336738,103,150,
津山地域,鏡野町,52336739,103,150,
津山地域,鏡野町,52336740,102,148,
津山地域,鏡野町,52336741,102,148,
津山地域,鏡野町,52336742,100,145,
津山地域,鏡野町,52336743,100,146,
津山地域,鏡野町,52336744,102,148,
津山地域,鏡野町,52336745,103,150,
津山地域,鏡野町,52336746,103,150,
津山地域,鏡野町,52336747,103,150,
津山地域,鏡野町,52336748,103,150,
津山地域,鏡野町,52336749,103,150,
津山地域,鏡野町,52336750,103,150,
津山地域,鏡野町,52336751,102,148,
津山地域,鏡野町,52336752,100,145,
津山地域,鏡野町,52336753,102,149,
津山地域,鏡野町,52336754,104,152,
津山地域,鏡野町,52336755,106,155,
津山地域,鏡野町,52336756,105,153,
津山地域,鏡野町,52336757,103,150,
津山地域,鏡野町,52336758,103,150,
津山地域,鏡野町,52336759,104,151,
津山地域,鏡野町,52336760,104,151,
津山地域,鏡野町,52336761,102,149,
津山地域,鏡野町,52336762,102,148,
津山地域,鏡野町,52336763,104,152,
津山地域,鏡野町,52336764,106,154,
津山地域,鏡野町,52336765,105,153,
津山地域,鏡野町,52336766,105,153,
津山地域,鏡野町,52336767,103,150,
津山地域,鏡野町,52336768,103,150,
津山地域,鏡野町,52336769,104,151,
津山地域,鏡野町,52336770,102,148,
津山地域,鏡野町,52336771,102,148,
津山地域,鏡野町,52336772,103,150,
津山地域,鏡野町,52336773,105,153,
津山地域,鏡野町,52336774,105,153,
津山地域,鏡野町,52336775,104,152,
津山地域,鏡野町,52336776,103,150,
津山地域,鏡野町,52336777,103,150,
津山地域,鏡野町,52336778,103,150,
津山地域,鏡野町,52336779,104,152,
津山地域,鏡野町,52336780,100,146,
津山地域,鏡野町,52336781,102,148,
津山地域,鏡野町,52336782,103,150,
津山地域,鏡野町,52336783,104,151,
津山地域,鏡野町,52336784,104,151,
津山地域,鏡野町,52336785,103,150,
津山地域,鏡野町,52336786,102,149,
津山地域,鏡野町,52336787,102,149,
津山地域,鏡野町,52336788,103,150,
津山地域,鏡野町,52336789,103,150,
津山地域,鏡野町,52336790,101,147,
津山地域,鏡野町,52336791,102,148,
津山地域,鏡野町,52336792,102,149,
津山地域,鏡野町,52336793,103,150,
津山地域,鏡野町,52336794,103,150,
津山地域,鏡野町,52336795,102,148,
津山地域,鏡野町,52336796,102,149,
津山地域,鏡野町,52336797,102,149,
津山地域,鏡野町,52336798,105,－,
津山地域,鏡野町,52336799,103,150,
津山地域,鏡野町,52337608,104,－,
津山地域,鏡野町,52337609,102,148,
津山地域,鏡野町,52337618,104,－,
津山地域,鏡野町,52337619,103,150,
津山地域,鏡野町,52337629,104,151,
津山地域,鏡野町,52337639,104,152,
津山地域,鏡野町,52337649,104,152,
津山地域,鏡野町,52337700,103,150,
津山地域,鏡野町,52337701,103,150,
津山地域,鏡野町,52337702,103,150,
津山地域,鏡野町,52337703,102,148,
津山地域,鏡野町,52337704,102,148,
津山地域,鏡野町,52337705,102,149,
津山地域,鏡野町,52337706,102,149,
津山地域,鏡野町,52337707,102,149,
津山地域,鏡野町,52337708,105,－,
津山地域,鏡野町,52337709,105,－,
津山地域,鏡野町,52337710,103,150,
津山地域,鏡野町,52337711,104,151,
津山地域,鏡野町,52337712,103,150,
津山地域,鏡野町,52337713,103,150,
津山地域,鏡野町,52337714,103,150,
津山地域,鏡野町,52337715,103,150,
津山地域,鏡野町,52337716,102,149,
津山地域,鏡野町,52337717,102,148,
津山地域,鏡野町,52337718,103,150,
津山地域,鏡野町,52337719,105,－,
津山地域,鏡野町,52337720,104,151,
津山地域,鏡野町,52337721,107,－,
津山地域,鏡野町,52337722,107,－,
津山地域,鏡野町,52337723,104,152,
津山地域,鏡野町,52337724,105,153,
津山地域,鏡野町,52337725,104,151,
津山地域,鏡野町,52337726,103,150,
津山地域,鏡野町,52337727,103,150,
津山地域,鏡野町,52337728,103,150,
津山地域,鏡野町,52337729,105,－,
津山地域,鏡野町,52337730,104,151,
津山地域,鏡野町,52337731,107,－,
津山地域,鏡野町,52337732,107,－,
津山地域,鏡野町,52337733,105,153,
津山地域,鏡野町,52337734,107,156,
津山地域,鏡野町,52337735,105,153,
津山地域,鏡野町,52337736,104,151,
津山地域,鏡野町,52337737,103,150,
津山地域,鏡野町,52337738,102,149,
津山地域,鏡野町,52337739,102,149,
津山地域,鏡野町,52337740,104,152,
津山地域,鏡野町,52337741,107,－,
津山地域,鏡野町,52337742,107,－,
津山地域,鏡野町,52337743,105,153,
津山地域,鏡野町,52337744,106,155,
津山地域,鏡野町,52337745,106,155,
津山地域,鏡野町,52337746,105,153,
津山地域,鏡野町,52337747,103,150,
津山地域,鏡野町,52337748,107,－,
津山地域,鏡野町,52337749,104,152,
津山地域,鏡野町,52337751,107,－,
津山地域,鏡野町,52337752,107,－,
津山地域,鏡野町,52337753,107,－,
津山地域,鏡野町,52337754,106,155,
津山地域,鏡野町,52337755,107,156,
津山地域,鏡野町,52337756,106,155,
津山地域,鏡野町,52337757,107,156,
津山地域,鏡野町,52337758,107,156,
津山地域,鏡野町,52337759,107,156,
津山地域,鏡野町,52337762,107,－,
津山地域,鏡野町,52337763,107,－,
津山地域,鏡野町,52337764,107,156,
津山地域,鏡野町,52337765,106,155,
津山地域,鏡野町,52337766,106,154,
津山地域,鏡野町,52337767,111,－,
津山地域,鏡野町,52337768,111,161,
津山地域,鏡野町,52337769,111,161,
津山地域,鏡野町,52337774,107,156,
津山地域,鏡野町,52337775,105,153,
津山地域,鏡野町,52337776,105,153,
津山地域,鏡野町,52337777,108,157,
津山地域,鏡野町,52337778,110,160,
津山地域,鏡野町,52337779,111,161,
津山地域,鏡野町,52337784,105,153,
津山地域,鏡野町,52337785,105,153,
津山地域,鏡野町,52337786,105,153,
津山地域,鏡野町,52337787,106,155,
津山地域,鏡野町,52337788,107,156,
津山地域,鏡野町,52337789,111,－,
津山地域,鏡野町,52337794,106,154,
津山地域,鏡野町,52337795,106,154,
津山地域,鏡野町,52337796,106,155,
津山地域,鏡野町,52337797,106,154,
津山地域,鏡野町,52337798,111,－,
津山地域,鏡野町,52337799,111,－,
津山地域,鏡野町,52346070,105,153,
津山地域,鏡野町,52346080,104,151,
津山地域,鏡野町,52347010,103,150,
津山地域,鏡野町,52347020,105,－,
津山地域,鏡野町,52347021,105,153,
津山地域,鏡野町,52347030,105,－,
津山地域,鏡野町,52347031,105,153,
津山地域,鏡野町,52347040,104,152,
津山地域,鏡野町,52347050,111,－,
津山地域,鏡野町,52347051,106,154,
津山地域,鏡野町,52347060,108,157,
津山地域,鏡野町,52347061,111,－,
津山地域,鏡野町,52347090,111,－,
津山地域,鏡野町,53330706,107,156,
津山地域,鏡野町,53330707,107,156,
津山地域,鏡野町,53330708,111,－,
津山地域,鏡野町,53330709,111,－,
津山地域,鏡野町,53330717,111,－,
津山地域,鏡野町,53330719,111,－,
津山地域,鏡野町,53340000,111,－,
津山地域,鏡野町,53340010,111,－,
津山地域,久米南町,52332745,91,133,
津山地域,久米南町,52332755,91,133,
津山地域,久米南町,52332756,91,133,
津山地域,久米南町,52332757,91,133,
津山地域,久米南町,52332765,91,132,
津山地域,久米南町,52332766,91,133,
津山地域,久米南町,52332767,100,－,
津山地域,久米南町,52332768,91,133,
津山地域,久米南町,52332774,91,133,
津山地域,久米南町,52332775,91,132,
津山地域,久米南町,52332776,91,133,
津山地域,久米南町,52332777,91,133,
津山地域,久米南町,52332778,91,133,
津山地域,久米南町,52332779,91,133,
津山地域,久米南町,52332783,91,133,
津山地域,久米南町,52332784,91,133,
津山地域,久米南町,52332785,91,132,
津山地域,久米南町,52332786,91,133,
津山地域,久米南町,52332787,92,134,
津山地域,久米南町,52332788,91,133,
津山地域,久米南町,52332789,91,133,
津山地域,久米南町,52332792,91,133,
津山地域,久米南町,52332793,91,133,
津山地域,久米南町,52332794,91,133,
津山地域,久米南町,52332795,91,133,
津山地域,久米南町,52332796,92,134,
津山地域,久米南町,52332797,94,－,
津山地域,久米南町,52332798,92,134,
津山地域,久米南町,52332799,93,135,
津山地域,久米南町,52333702,91,133,
津山地域,久米南町,52333703,91,133,
津山地域,久米南町,52333704,91,133,
津山地域,久米南町,52333705,93,135,
津山地域,久米南町,52333706,94,137,
津山地域,久米南町,52333707,93,136,
津山地域,久米南町,52333708,93,135,
津山地域,久米南町,52333709,91,133,
津山地域,久米南町,52333713,91,133,
津山地域,久米南町,52333714,92,134,
津山地域,久米南町,52333715,93,136,
津山地域,久米南町,52333716,94,137,
津山地域,久米南町,52333717,93,136,
津山地域,久米南町,52333718,93,136,
津山地域,久米南町,52333719,92,134,
津山地域,久米南町,52333723,92,134,
津山地域,久米南町,52333724,92,134,
津山地域,久米南町,52333725,93,136,
津山地域,久米南町,52333726,93,136,
津山地域,久米南町,52333727,94,137,
津山地域,久米南町,52333728,93,136,
津山地域,久米南町,52333729,93,136,
津山地域,久米南町,52333733,92,134,
津山地域,久米南町,52333734,93,135,
津山地域,久米南町,52333735,93,135,
津山地域,久米南町,52333736,93,136,
津山地域,久米南町,52333737,93,136,
津山地域,久米南町,52333738,93,136,
津山地域,久米南町,52333739,93,135,
津山地域,久米南町,52333744,93,136,
津山地域,久米南町,52333745,93,136,
津山地域,久米南町,52333746,93,135,
津山地域,久米南町,52333747,93,135,
津山地域,久米南町,52333748,92,134,
津山地域,久米南町,52333749,93,135,
津山地域,久米南町,52333754,93,136,
津山地域,久米南町,52333755,93,136,
津山地域,久米南町,52333756,93,135,
津山地域,久米南町,52333758,95,－,
津山地域,久米南町,52333759,95,－,
津山地域,久米南町,52343000,92,134,
津山地域,久米南町,52343010,102,－,
津山地域,久米南町,52343020,93,135,
津山地域,美咲町,52333622,95,139,
津山地域,美咲町,52333623,94,137,
津山地域,美咲町,52333631,95,139,
津山地域,美咲町,52333632,95,139,
津山地域,美咲町,52333633,95,139,
津山地域,美咲町,52333634,95,138,
津山地域,美咲町,52333637,93,136,
津山地域,美咲町,52333638,93,136,
津山地域,美咲町,52333639,94,137,
津山地域,美咲町,52333641,96,140,
津山地域,美咲町,52333642,95,139,
津山地域,美咲町,52333643,97,141,
津山地域,美咲町,52333645,95,139,
津山地域,美咲町,52333646,94,137,
津山地域,美咲町,52333647,93,136,
津山地域,美咲町,52333648,93,136,
津山地域,美咲町,52333649,95,138,
津山地域,美咲町,52333654,97,142,
津山地域,美咲町,52333655,96,140,
津山地域,美咲町,52333656,95,138,
津山地域,美咲町,52333657,93,136,
津山地域,美咲町,52333658,93,136,
津山地域,美咲町,52333659,95,138,
津山地域,美咲町,52333664,97,142,
津山地域,美咲町,52333665,97,141,
津山地域,美咲町,52333666,95,138,
津山地域,美咲町,52333667,94,137,
津山地域,美咲町,52333668,94,137,
津山地域,美咲町,52333669,95,138,
津山地域,美咲町,52333674,97,141,
津山地域,美咲町,52333675,96,140,
津山地域,美咲町,52333676,95,139,
津山地域,美咲町,52333677,95,139,
津山地域,美咲町,52333678,95,139,
津山地域,美咲町,52333679,95,139,
津山地域,美咲町,52333683,97,141,
津山地域,美咲町,52333684,97,141,
津山地域,美咲町,52333685,95,139,
津山地域,美咲町,52333686,96,140,
津山地域,美咲町,52333687,95,139,
津山地域,美咲町,52333688,95,139,
津山地域,美咲町,52333689,96,140,
津山地域,美咲町,52333693,97,141,
津山地域,美咲町,52333694,96,140,
津山地域,美咲町,52333695,97,141,
津山地域,美咲町,52333696,97,141,
津山地域,美咲町,52333697,96,140,
津山地域,美咲町,52333698,96,140,
津山地域,美咲町,52333699,96,140,
津山地域,美咲町,52333730,95,138,
津山地域,美咲町,52333731,94,137,
津山地域,美咲町,52333740,95,139,
津山地域,美咲町,52333741,95,139,
津山地域,美咲町,52333742,94,137,
津山地域,美咲町,52333743,93,136,
津山地域,美咲町,52333750,96,140,
津山地域,美咲町,52333751,95,139,
津山地域,美咲町,52333752,95,139,
津山地域,美咲町,52333753,95,138,
津山地域,美咲町,52333757,92,134,
津山地域,美咲町,52333760,95,139,
津山地域,美咲町,52333761,95,139,
津山地域,美咲町,52333762,95,138,
津山地域,美咲町,52333763,94,137,
津山地域,美咲町,52333764,94,137,
津山地域,美咲町,52333765,93,136,
津山地域,美咲町,52333766,93,136,
津山地域,美咲町,52333767,93,136,
津山地域,美咲町,52333768,93,136,
津山地域,美咲町,52333769,95,138,
津山地域,美咲町,52333770,95,139,
津山地域,美咲町,52333771,95,139,
津山地域,美咲町,52333772,95,139,
津山地域,美咲町,52333773,95,138,
津山地域,美咲町,52333774,95,138,
津山地域,美咲町,52333775,95,138,
津山地域,美咲町,52333776,93,136,
津山地域,美咲町,52333777,93,136,
津山地域,美咲町,52333778,94,137,
津山地域,美咲町,52333779,94,137,
津山地域,美咲町,52333780,96,140,
津山地域,美咲町,52333782,95,138,
津山地域,美咲町,52333783,95,139,
津山地域,美咲町,52333784,95,139,
津山地域,美咲町,52333785,95,139,
津山地域,美咲町,52333786,95,139,
津山地域,美咲町,52333787,95,138,
津山地域,美咲町,52333788,95,138,
津山地域,美咲町,52333789,95,138,
津山地域,美咲町,52333793,95,139,
津山地域,美咲町,52333794,95,139,
津山地域,美咲町,52333795,97,141,
津山地域,美咲町,52333796,96,140,
津山地域,美咲町,52333797,96,140,
津山地域,美咲町,52333798,95,138,
津山地域,美咲町,52333799,94,137,
津山地域,美咲町,52334603,97,141,
津山地域,美咲町,52334604,97,141,
津山地域,美咲町,52334605,97,141,
津山地域,美咲町,52334606,96,140,
津山地域,美咲町,52334607,97,141,
津山地域,美咲町,52334608,97,141,
津山地域,美咲町,52334609,95,139,
津山地域,美咲町,52334613,97,141,
津山地域,美咲町,52334614,97,141,
津山地域,美咲町,52334615,97,141,
津山地域,美咲町,52334616,97,142,
津山地域,美咲町,52334617,97,142,
津山地域,美咲町,52334618,97,141,
津山地域,美咲町,52334619,97,141,
津山地域,美咲町,52334623,97,142,
津山地域,美咲町,52334624,97,141,
津山地域,美咲町,52334625,97,142,
津山地域,美咲町,52334626,98,143,
津山地域,美咲町,52334627,98,143,
津山地域,美咲町,52334628,97,142,
津山地域,美咲町,52334629,97,142,
津山地域,美咲町,52334635,99,144,
津山地域,美咲町,52334636,100,145,
津山地域,美咲町,52334637,99,144,
津山地域,美咲町,52334638,98,143,
津山地域,美咲町,52334639,97,142,
津山地域,美咲町,52334645,100,145,
津山地域,美咲町,52334646,100,145,
津山地域,美咲町,52334647,99,144,
津山地域,美咲町,52334648,98,143,
津山地域,美咲町,52334649,98,143,
津山地域,美咲町,52334703,95,139,
津山地域,美咲町,52334704,95,139,
津山地域,美咲町,52334705,97,141,
津山地域,美咲町,52334706,97,141,
津山地域,美咲町,52334707,95,139,
津山地域,美咲町,52334708,95,138,
津山地域,美咲町,52334709,94,137,
津山地域,美咲町,52334714,95,139,
津山地域,美咲町,52334715,95,139,
津山地域,美咲町,52334717,95,139,
津山地域,美咲町,52334718,95,138,
津山地域,美咲町,52334719,95,138,
津山地域,美咲町,52334725,95,139,
津山地域,美咲町,52334728,95,139,
津山地域,美咲町,52334729,95,138,
津山地域,美咲町,52334735,96,140,
津山地域,美咲町,52334745,97,141,
津山地域,美咲町,52343017,94,137,
津山地域,美咲町,52343018,94,137,
津山地域,美咲町,52343027,93,136,
津山地域,美咲町,52343028,93,136,
津山地域,美咲町,52343030,93,135,
津山地域,美咲町,52343031,93,135,
津山地域,美咲町,52343033,93,135,
津山地域,美咲町,52343034,92,134,
津山地域,美咲町,52343035,93,135,
津山地域,美咲町,52343036,92,134,
津山地域,美咲町,52343037,92,134,
津山地域,美咲町,52343038,93,135,
津山地域,美咲町,52343040,93,135,
津山地域,美咲町,52343041,93,136,
津山地域,美咲町,52343042,93,136,
津山地域,美咲町,52343043,93,136,
津山地域,美咲町,52343044,93,136,
津山地域,美咲町,52343045,93,135,
津山地域,美咲町,52343046,93,135,
津山地域,美咲町,52343047,93,135,
津山地域,美咲町,52343050,93,136,
津山地域,美咲町,52343051,93,136,
津山地域,美咲町,52343052,93,136,
津山地域,美咲町,52343053,93,136,
津山地域,美咲町,52343054,93,136,
津山地域,美咲町,52343055,93,136,
津山地域,美咲町,52343056,93,136,
津山地域,美咲町,52343060,94,137,
津山地域,美咲町,52343061,95,138,
津山地域,美咲町,52343062,95,138,
津山地域,美咲町,52343063,93,136,
津山地域,美咲町,52343064,93,136,
津山地域,美咲町,52343065,93,136,
津山地域,美咲町,52343066,93,136,
津山地域,美咲町,52343067,93,136,
津山地域,美咲町,52343070,96,140,
津山地域,美咲町,52343071,95,139,
津山地域,美咲町,52343072,95,139,
津山地域,美咲町,52343073,95,139,
津山地域,美咲町,52343074,95,139,
津山地域,美咲町,52343075,94,137,
津山地域,美咲町,52343076,93,136,
津山地域,美咲町,52343077,93,136,
津山地域,美咲町,52343080,95,139,
津山地域,美咲町,52343081,96,140,
津山地域,美咲町,52343082,95,139,
津山地域,美咲町,52343083,96,140,
津山地域,美咲町,52343084,95,139,
津山地域,美咲町,52343085,94,137,
津山地域,美咲町,52343086,94,137,
津山地域,美咲町,52343087,93,136,
津山地域,美咲町,52343090,94,137,
津山地域,美咲町,52343091,95,139,
津山地域,美咲町,52343092,95,139,
津山地域,美咲町,52343093,95,139,
津山地域,美咲町,52343094,95,139,
津山地域,美咲町,52343095,95,138,
津山地域,美咲町,52343096,94,137,
津山地域,美咲町,52344000,94,137,
津山地域,美咲町,52344001,93,136,
津山地域,美咲町,52344003,94,137,
津山地域,美咲町,52344004,95,138,
津山地域,美咲町,52344005,95,138,
津山地域,美咲町,52344006,95,138,
津山地域,美咲町,52344010,94,137,
津山地域,美咲町,52344013,93,136,
津山地域,美咲町,52344014,93,136,
津山地域,美咲町,52344015,95,138,
津山地域,美咲町,52344016,95,139,
津山地域,美咲町,52344023,93,136,
津山地域,美咲町,52344024,93,136,
津山地域,美咲町,52344025,94,137,
津山地域,美咲町,52344026,95,139,
勝英地域,美作市,52342162,102,148,
勝英地域,美作市,52342170,102,148,
勝英地域,美作市,52342171,102,148,
勝英地域,美作市,52342172,102,148,
勝英地域,美作市,52342173,102,149,
勝英地域,美作市,52342175,103,150,
勝英地域,美作市,52342180,102,148,
勝英地域,美作市,52342181,102,149,
勝英地域,美作市,52342182,103,150,
勝英地域,美作市,52342183,103,150,
勝英地域,美作市,52342184,103,150,
勝英地域,美作市,52342185,103,150,
勝英地域,美作市,52342190,102,149,
勝英地域,美作市,52342191,102,149,
勝英地域,美作市,52342192,104,151,
勝英地域,美作市,52342193,104,151,
勝英地域,美作市,52342194,103,150,
勝英地域,美作市,52342195,104,151,
