（別添）大雨警報・注意報の土壌雨量指数基準値,,,,令和4年5月26日現在,
市町村等をまとめた地域,市町村等,地域メッシュコード（１km格子対応）,土壌雨量指数基準（注意報）,土壌雨量指数基準（警報）,
幡多,黒潮町,49335078,233,316,
幡多,黒潮町,49335079,231,313,
幡多,黒潮町,49335087,237,321,
幡多,黒潮町,49335088,234,317,
幡多,黒潮町,49335089,233,316,
幡多,黒潮町,49335098,236,319,
幡多,黒潮町,49335100,220,298,
幡多,黒潮町,49335110,220,298,
幡多,黒潮町,49335111,219,296,
幡多,黒潮町,49335120,222,300,
幡多,黒潮町,49335121,220,298,
幡多,黒潮町,49335130,224,304,
幡多,黒潮町,49335131,222,300,
幡多,黒潮町,49335132,219,296,
幡多,黒潮町,49335140,227,307,
幡多,黒潮町,49335141,223,302,
幡多,黒潮町,49335142,222,300,
幡多,黒潮町,49335150,227,308,
幡多,黒潮町,49335151,224,304,
幡多,黒潮町,49335152,224,303,
幡多,黒潮町,49335160,230,311,
幡多,黒潮町,49335161,227,308,
幡多,黒潮町,49335162,226,306,
幡多,黒潮町,49335170,230,312,
幡多,黒潮町,49335171,229,310,
幡多,黒潮町,49335180,233,315,
幡多,黒潮町,49335181,230,312,
幡多,黒潮町,49335182,230,312,
幡多,黒潮町,49335190,234,317,
幡多,黒潮町,49335191,233,316,
幡多,黒潮町,49335192,233,316,
幡多,黒潮町,49336101,236,320,
幡多,黒潮町,49336102,236,320,
幡多,黒潮町,49336103,234,317,
幡多,黒潮町,49336112,239,324,
幡多,黒潮町,49336113,238,322,
幡多,黒潮町,49336114,233,316,
幡多,黒潮町,49336123,241,326,
高幡,中土佐町,49336188,230,312,
高幡,中土佐町,49336189,225,305,
高幡,中土佐町,49336198,233,316,
高幡,中土佐町,49336199,226,306,
高幡,中土佐町,49336290,227,－,
高幡,中土佐町,49337079,256,347,
高幡,中土佐町,49337087,257,348,
高幡,中土佐町,49337088,254,344,
高幡,中土佐町,49337089,256,346,
高幡,中土佐町,49337096,261,353,
高幡,中土佐町,49337097,259,351,
高幡,中土佐町,49337098,256,347,
高幡,中土佐町,49337099,256,347,
高幡,中土佐町,49337106,244,331,
高幡,中土佐町,49337107,240,325,
高幡,中土佐町,49337108,233,316,
高幡,中土佐町,49337109,227,308,
高幡,中土佐町,49337115,248,336,
高幡,中土佐町,49337116,246,333,
高幡,中土佐町,49337117,241,327,
高幡,中土佐町,49337118,234,317,
高幡,中土佐町,49337119,228,309,
高幡,中土佐町,49337126,248,336,
高幡,中土佐町,49337127,243,329,
高幡,中土佐町,49337128,236,319,
高幡,中土佐町,49337129,228,309,
高幡,中土佐町,49337136,249,337,
高幡,中土佐町,49337137,244,330,
高幡,中土佐町,49337138,237,321,
高幡,中土佐町,49337139,230,311,
高幡,中土佐町,49337146,250,338,
高幡,中土佐町,49337147,245,332,
高幡,中土佐町,49337148,239,323,
高幡,中土佐町,49337149,230,311,
高幡,中土佐町,49337155,253,342,
高幡,中土佐町,49337156,250,339,
高幡,中土佐町,49337157,247,335,
高幡,中土佐町,49337158,239,324,
高幡,中土佐町,49337159,230,312,
高幡,中土佐町,49337160,259,350,
高幡,中土佐町,49337165,255,345,
高幡,中土佐町,49337166,253,342,
高幡,中土佐町,49337167,249,337,
高幡,中土佐町,49337168,242,328,
高幡,中土佐町,49337169,234,317,
高幡,中土佐町,49337170,260,352,
高幡,中土佐町,49337171,263,356,
高幡,中土佐町,49337172,262,355,
高幡,中土佐町,49337174,260,352,
高幡,中土佐町,49337175,257,348,
高幡,中土佐町,49337176,253,343,
高幡,中土佐町,49337177,249,337,
高幡,中土佐町,49337178,244,330,
高幡,中土佐町,49337179,236,320,
高幡,中土佐町,49337180,259,350,
高幡,中土佐町,49337181,262,355,
高幡,中土佐町,49337182,263,356,
高幡,中土佐町,49337183,261,354,
高幡,中土佐町,49337184,259,351,
高幡,中土佐町,49337185,257,348,
高幡,中土佐町,49337186,254,344,
高幡,中土佐町,49337187,182,247,
高幡,中土佐町,49337188,245,332,
高幡,中土佐町,49337189,239,323,
高幡,中土佐町,49337190,259,350,
高幡,中土佐町,49337191,261,354,
高幡,中土佐町,49337192,262,355,
高幡,中土佐町,49337193,260,352,
高幡,中土佐町,49337194,257,348,
高幡,中土佐町,49337195,255,345,
高幡,中土佐町,49337196,253,343,
高幡,中土佐町,49337197,250,338,
高幡,中土佐町,49337198,245,332,
高幡,中土佐町,49337199,239,324,
高幡,中土佐町,49337200,224,303,
高幡,中土佐町,49337201,227,－,
高幡,中土佐町,49337210,224,304,
高幡,中土佐町,49337220,226,306,
高幡,中土佐町,49337230,227,308,
高幡,中土佐町,49337260,236,－,
高幡,中土佐町,49337270,232,314,
高幡,中土佐町,49337290,239,－,
高幡,中土佐町,50330005,262,355,
高幡,中土佐町,50330006,263,356,
高幡,中土佐町,50330007,261,353,
高幡,中土佐町,50330008,257,348,
高幡,中土佐町,50330009,258,349,
高幡,中土佐町,50330016,264,－,
高幡,中土佐町,50330017,261,354,
高幡,中土佐町,50330018,259,350,
高幡,中土佐町,50330019,259,351,
高幡,中土佐町,50330025,264,357,
高幡,中土佐町,50330026,264,358,
高幡,中土佐町,50330027,260,352,
高幡,中土佐町,50330028,259,351,
高幡,中土佐町,50330029,259,350,
高幡,中土佐町,50330034,266,360,
高幡,中土佐町,50330035,266,360,
高幡,中土佐町,50330036,264,357,
高幡,中土佐町,50330037,261,354,
高幡,中土佐町,50330038,259,351,
高幡,中土佐町,50330039,258,349,
高幡,中土佐町,50330044,264,357,
高幡,中土佐町,50330045,264,357,
高幡,中土佐町,50330046,262,355,
高幡,中土佐町,50330047,261,353,
高幡,中土佐町,50330048,260,352,
高幡,中土佐町,50330049,259,350,
高幡,中土佐町,50330055,263,356,
高幡,中土佐町,50330056,263,356,
高幡,中土佐町,50330058,260,352,
高幡,中土佐町,50330059,260,352,
高幡,中土佐町,50330068,261,354,
高幡,中土佐町,50330069,262,355,
高幡,中土佐町,50330079,263,356,
高幡,中土佐町,50330089,264,357,
高幡,中土佐町,50330099,260,352,
高幡,中土佐町,50330100,260,352,
高幡,中土佐町,50330101,261,354,
高幡,中土佐町,50330102,261,354,
高幡,中土佐町,50330103,259,351,
高幡,中土佐町,50330104,256,346,
高幡,中土佐町,50330105,255,345,
高幡,中土佐町,50330106,254,344,
高幡,中土佐町,50330107,250,338,
高幡,中土佐町,50330108,245,332,
高幡,中土佐町,50330109,239,324,
高幡,中土佐町,50330110,260,352,
高幡,中土佐町,50330111,261,354,
高幡,中土佐町,50330112,261,353,
高幡,中土佐町,50330113,260,352,
高幡,中土佐町,50330114,257,348,
高幡,中土佐町,50330115,256,346,
高幡,中土佐町,50330116,255,345,
高幡,中土佐町,50330117,251,340,
高幡,中土佐町,50330118,247,334,
高幡,中土佐町,50330119,240,325,
高幡,中土佐町,50330120,259,351,
高幡,中土佐町,50330121,261,353,
高幡,中土佐町,50330122,261,354,
高幡,中土佐町,50330123,261,354,
高幡,中土佐町,50330124,259,351,
高幡,中土佐町,50330125,257,348,
高幡,中土佐町,50330126,256,346,
高幡,中土佐町,50330127,253,343,
高幡,中土佐町,50330128,248,336,
高幡,中土佐町,50330129,241,327,
高幡,中土佐町,50330130,258,349,
高幡,中土佐町,50330131,260,352,
高幡,中土佐町,50330132,263,356,
高幡,中土佐町,50330133,263,356,
高幡,中土佐町,50330134,261,353,
高幡,中土佐町,50330135,259,350,
高幡,中土佐町,50330136,257,348,
高幡,中土佐町,50330137,255,345,
高幡,中土佐町,50330138,251,340,
高幡,中土佐町,50330140,259,351,
高幡,中土佐町,50330141,261,354,
高幡,中土佐町,50330142,264,358,
高幡,中土佐町,50330143,265,359,
高幡,中土佐町,50330144,264,357,
高幡,中土佐町,50330145,260,352,
高幡,中土佐町,50330146,259,351,
高幡,中土佐町,50330147,256,347,
高幡,中土佐町,50330148,253,342,
高幡,中土佐町,50330150,261,353,
高幡,中土佐町,50330151,263,356,
高幡,中土佐町,50330152,265,359,
高幡,中土佐町,50330153,267,361,
高幡,中土佐町,50330156,260,352,
高幡,中土佐町,50330157,258,349,
高幡,中土佐町,50330160,263,356,
高幡,中土佐町,50330161,263,356,
高幡,中土佐町,50330162,266,360,
高幡,中土佐町,50330163,266,360,
高幡,中土佐町,50330170,263,356,
高幡,中土佐町,50330171,263,356,
高幡,中土佐町,50330172,266,360,
高幡,中土佐町,50330173,266,360,
高幡,中土佐町,50330180,262,355,
高幡,中土佐町,50330181,262,355,
高幡,中土佐町,50330182,264,358,
高幡,中土佐町,50330183,265,359,
高幡,中土佐町,50330190,258,349,
高幡,中土佐町,50330191,259,351,
高幡,中土佐町,50330192,261,353,
高幡,中土佐町,50330193,261,354,
高幡,中土佐町,50330200,234,317,
高幡,中土佐町,50330210,234,317,
高幡,檮原町,49327757,246,333,
高幡,檮原町,49327758,250,338,
高幡,檮原町,49327767,250,339,
高幡,檮原町,49327768,251,340,
高幡,檮原町,49327769,251,340,
高幡,檮原町,49327776,239,324,
高幡,檮原町,49327777,245,332,
高幡,檮原町,49327778,247,334,
高幡,檮原町,49327779,247,335,
高幡,檮原町,49327784,231,313,
高幡,檮原町,49327785,233,315,
高幡,檮原町,49327786,233,316,
高幡,檮原町,49327787,237,321,
高幡,檮原町,49327788,239,324,
高幡,檮原町,49327789,243,329,
高幡,檮原町,49327792,236,320,
高幡,檮原町,49327793,231,313,
高幡,檮原町,49327794,230,312,
高幡,檮原町,49327795,230,312,
高幡,檮原町,49327796,230,311,
高幡,檮原町,49327797,232,314,
高幡,檮原町,49327798,236,319,
高幡,檮原町,49327799,239,324,
高幡,檮原町,49337070,251,340,
高幡,檮原町,49337071,256,347,
高幡,檮原町,49337080,248,336,
高幡,檮原町,49337081,253,343,
高幡,檮原町,49337082,254,344,
高幡,檮原町,49337090,245,332,
高幡,檮原町,49337091,251,340,
高幡,檮原町,49337092,254,344,
高幡,檮原町,50320649,216,293,
高幡,檮原町,50320659,216,292,
高幡,檮原町,50320668,216,292,
高幡,檮原町,50320669,216,292,
高幡,檮原町,50320678,189,256,
高幡,檮原町,50320679,213,289,
高幡,檮原町,50320687,186,252,
高幡,檮原町,50320688,187,254,
高幡,檮原町,50320689,189,256,
高幡,檮原町,50320697,185,251,
高幡,檮原町,50320698,189,256,
高幡,檮原町,50320699,190,257,
高幡,檮原町,50320702,233,316,
高幡,檮原町,50320703,230,311,
高幡,檮原町,50320704,230,312,
高幡,檮原町,50320705,230,312,
高幡,檮原町,50320706,230,312,
高幡,檮原町,50320707,230,312,
高幡,檮原町,50320708,233,316,
高幡,檮原町,50320709,237,321,
高幡,檮原町,50320712,230,311,
高幡,檮原町,50320713,227,307,
高幡,檮原町,50320714,228,309,
高幡,檮原町,50320715,228,309,
高幡,檮原町,50320716,229,310,
高幡,檮原町,50320717,230,311,
高幡,檮原町,50320718,233,316,
高幡,檮原町,50320719,238,322,
高幡,檮原町,50320721,225,305,
高幡,檮原町,50320722,225,305,
高幡,檮原町,50320723,225,305,
高幡,檮原町,50320724,227,307,
高幡,檮原町,50320725,227,308,
高幡,檮原町,50320726,227,308,
高幡,檮原町,50320727,230,311,
高幡,檮原町,50320728,233,315,
高幡,檮原町,50320729,238,322,
高幡,檮原町,50320730,220,298,
高幡,檮原町,50320731,222,300,
高幡,檮原町,50320732,224,303,
高幡,檮原町,50320733,224,304,
高幡,檮原町,50320734,226,306,
高幡,檮原町,50320735,228,309,
高幡,檮原町,50320736,228,309,
高幡,檮原町,50320737,230,312,
高幡,檮原町,50320738,233,316,
高幡,檮原町,50320739,238,322,
高幡,檮原町,50320740,219,296,
高幡,檮原町,50320741,219,297,
高幡,檮原町,50320742,224,303,
高幡,檮原町,50320743,227,308,
高幡,檮原町,50320744,230,312,
高幡,檮原町,50320745,230,312,
高幡,檮原町,50320746,230,311,
高幡,檮原町,50320747,231,313,
高幡,檮原町,50320748,233,316,
高幡,檮原町,50320749,236,320,
高幡,檮原町,50320750,176,239,
高幡,檮原町,50320751,219,296,
高幡,檮原町,50320752,226,306,
高幡,檮原町,50320753,232,314,
高幡,檮原町,50320754,233,316,
高幡,檮原町,50320755,233,316,
高幡,檮原町,50320756,230,312,
高幡,檮原町,50320757,230,312,
高幡,檮原町,50320758,233,316,
高幡,檮原町,50320759,237,321,
高幡,檮原町,50320760,216,292,
高幡,檮原町,50320761,219,296,
高幡,檮原町,50320762,226,306,
高幡,檮原町,50320763,233,315,
高幡,檮原町,50320764,233,315,
高幡,檮原町,50320765,232,314,
高幡,檮原町,50320766,230,312,
高幡,檮原町,50320768,234,317,
高幡,檮原町,50320770,213,289,
高幡,檮原町,50320771,217,294,
高幡,檮原町,50320772,224,303,
高幡,檮原町,50320773,228,309,
高幡,檮原町,50320774,230,311,
高幡,檮原町,50320775,229,310,
高幡,檮原町,50320776,229,310,
高幡,檮原町,50320780,213,289,
高幡,檮原町,50320781,216,292,
高幡,檮原町,50320782,220,298,
高幡,檮原町,50320783,200,271,
高幡,檮原町,50320784,203,275,
高幡,檮原町,50320785,204,276,
高幡,檮原町,50320786,206,279,
高幡,檮原町,50320790,191,259,
高幡,檮原町,50320791,193,261,
高幡,檮原町,50320792,196,265,
高幡,檮原町,50320793,199,269,
高幡,檮原町,50320794,203,275,
高幡,檮原町,50320795,204,277,
高幡,檮原町,50320796,207,280,
高幡,檮原町,50321606,180,244,
高幡,檮原町,50321607,186,252,
高幡,檮原町,50321608,188,255,
高幡,檮原町,50321609,191,259,
高幡,檮原町,50321616,180,244,
高幡,檮原町,50321617,185,251,
高幡,檮原町,50321618,190,257,
高幡,檮原町,50321619,192,260,
高幡,檮原町,50321626,178,241,
高幡,檮原町,50321627,184,249,
高幡,檮原町,50321628,188,255,
高幡,檮原町,50321629,192,260,
高幡,檮原町,50321636,178,241,
高幡,檮原町,50321637,183,248,
高幡,檮原町,50321638,187,254,
高幡,檮原町,50321639,191,259,
高幡,檮原町,50321645,172,233,
高幡,檮原町,50321646,176,239,
高幡,檮原町,50321647,181,245,
高幡,檮原町,50321648,186,252,
高幡,檮原町,50321649,190,258,
高幡,檮原町,50321655,171,232,
高幡,檮原町,50321656,176,238,
高幡,檮原町,50321657,182,246,
高幡,檮原町,50321658,187,253,
高幡,檮原町,50321659,192,260,
高幡,檮原町,50321666,176,238,
高幡,檮原町,50321667,182,247,
高幡,檮原町,50321668,188,255,
高幡,檮原町,50321669,193,261,
高幡,檮原町,50321700,193,261,
高幡,檮原町,50321701,195,264,
高幡,檮原町,50321702,197,267,
高幡,檮原町,50321703,201,272,
高幡,檮原町,50321704,204,276,
高幡,檮原町,50321705,206,279,
高幡,檮原町,50321706,209,283,
高幡,檮原町,50321707,213,288,
高幡,檮原町,50321708,217,294,
高幡,檮原町,50321710,194,263,
高幡,檮原町,50321711,148,201,
高幡,檮原町,50321712,198,268,
高幡,檮原町,50321713,201,272,
高幡,檮原町,50321714,204,276,
高幡,檮原町,50321715,206,279,
高幡,檮原町,50321716,209,283,
高幡,檮原町,50321717,213,289,
高幡,檮原町,50321718,216,293,
高幡,檮原町,50321720,194,263,
高幡,檮原町,50321721,196,265,
高幡,檮原町,50321722,198,268,
高幡,檮原町,50321723,201,272,
高幡,檮原町,50321724,204,276,
高幡,檮原町,50321725,207,280,
高幡,檮原町,50321726,209,283,
高幡,檮原町,50321727,213,288,
高幡,檮原町,50321728,217,294,
高幡,檮原町,50321730,193,262,
高幡,檮原町,50321731,196,265,
高幡,檮原町,50321732,198,268,
高幡,檮原町,50321733,201,272,
高幡,檮原町,50321734,204,276,
高幡,檮原町,50321735,206,279,
高幡,檮原町,50321736,210,284,
高幡,檮原町,50321737,213,289,
高幡,檮原町,50321738,218,295,
高幡,檮原町,50321739,220,298,
高幡,檮原町,50321740,194,263,
高幡,檮原町,50321741,196,266,
高幡,檮原町,50321742,200,271,
高幡,檮原町,50321743,203,275,
高幡,檮原町,50321744,205,278,
高幡,檮原町,50321745,207,280,
高幡,檮原町,50321746,210,285,
高幡,檮原町,50321747,214,290,
高幡,檮原町,50321748,219,297,
高幡,檮原町,50321749,224,303,
高幡,檮原町,50321750,195,264,
高幡,檮原町,50321751,167,226,
高幡,檮原町,50321752,202,273,
高幡,檮原町,50321753,207,280,
高幡,檮原町,50321754,210,284,
高幡,檮原町,50321755,210,284,
高幡,檮原町,50321756,211,286,
高幡,檮原町,50321757,216,293,
高幡,檮原町,50321758,225,305,
高幡,檮原町,50321760,194,263,
高幡,檮原町,50321761,198,268,
高幡,檮原町,50321768,228,309,
高幡,檮原町,50330000,244,330,
高幡,檮原町,50330001,251,340,
高幡,檮原町,50330010,244,331,
高幡,檮原町,50330011,260,－,
高幡,津野町,50320767,232,314,
高幡,津野町,50320769,238,322,
高幡,津野町,50320777,160,217,
高幡,津野町,50320778,236,320,
高幡,津野町,50320779,242,328,
高幡,津野町,50320787,210,284,
高幡,津野町,50320788,167,227,
高幡,津野町,50320789,245,332,
高幡,津野町,50320797,211,286,
高幡,津野町,50320798,217,294,
高幡,津野町,50320799,222,300,
高幡,津野町,50321709,220,298,
高幡,津野町,50321719,219,296,
高幡,津野町,50321729,219,296,
高幡,津野町,50321759,230,311,
高幡,津野町,50321769,236,319,
高幡,津野町,50330012,259,351,
高幡,津野町,50330020,245,332,
高幡,津野町,50330021,253,342,
高幡,津野町,50330022,260,352,
高幡,津野町,50330023,263,356,
高幡,津野町,50330030,244,330,
高幡,津野町,50330031,250,339,
高幡,津野町,50330032,259,350,
高幡,津野町,50330033,263,356,
高幡,津野町,50330040,242,328,
高幡,津野町,50330041,247,335,
高幡,津野町,50330042,253,343,
高幡,津野町,50330043,260,352,
高幡,津野町,50330050,241,326,
高幡,津野町,50330051,245,332,
高幡,津野町,50330052,250,339,
高幡,津野町,50330053,257,348,
高幡,津野町,50330054,263,356,
高幡,津野町,50330057,261,353,
高幡,津野町,50330060,242,328,
高幡,津野町,50330061,246,333,
高幡,津野町,50330062,249,337,
高幡,津野町,50330063,254,344,
高幡,津野町,50330064,259,350,
高幡,津野町,50330065,261,353,
高幡,津野町,50330066,261,353,
高幡,津野町,50330067,261,354,
高幡,津野町,50330070,246,333,
高幡,津野町,50330071,249,337,
高幡,津野町,50330072,250,338,
高幡,津野町,50330073,253,342,
高幡,津野町,50330074,257,348,
高幡,津野町,50330075,260,352,
高幡,津野町,50330076,262,355,
高幡,津野町,50330077,263,356,
高幡,津野町,50330078,264,357,
高幡,津野町,50330080,248,336,
高幡,津野町,50330081,249,337,
高幡,津野町,50330082,249,337,
高幡,津野町,50330083,251,340,
高幡,津野町,50330084,257,348,
高幡,津野町,50330085,262,355,
高幡,津野町,50330086,264,358,
高幡,津野町,50330087,266,360,
高幡,津野町,50330088,266,360,
高幡,津野町,50330090,246,333,
高幡,津野町,50330091,248,336,
高幡,津野町,50330092,250,339,
高幡,津野町,50330093,254,344,
高幡,津野町,50330094,260,352,
高幡,津野町,50330095,266,360,
高幡,津野町,50330096,270,366,
高幡,津野町,50330097,270,365,
高幡,津野町,50330098,265,359,
高幡,津野町,50330184,263,356,
高幡,津野町,50330185,259,351,
高幡,津野町,50330194,261,353,
高幡,津野町,50330195,259,350,
高幡,津野町,50330196,259,350,
高幡,津野町,50331000,222,300,
高幡,津野町,50331001,246,333,
高幡,津野町,50331002,252,341,
高幡,津野町,50331003,259,350,
高幡,津野町,50331004,264,357,
高幡,津野町,50331005,270,366,
高幡,津野町,50331006,275,372,
高幡,津野町,50331007,270,366,
高幡,津野町,50331008,264,357,
高幡,津野町,50331009,256,346,
高幡,津野町,50331010,220,298,
高幡,津野町,50331011,222,301,
高幡,津野町,50331012,231,313,
高幡,津野町,50331013,241,326,
高幡,津野町,50331014,247,334,
高幡,津野町,50331015,250,338,
高幡,津野町,50331016,252,341,
高幡,津野町,50331017,250,339,
高幡,津野町,50331018,263,356,
高幡,津野町,50331019,251,340,
高幡,津野町,50331020,222,301,
高幡,津野町,50331021,225,305,
高幡,津野町,50331022,233,315,
高幡,津野町,50331023,243,329,
高幡,津野町,50331024,252,341,
高幡,津野町,50331025,254,344,
高幡,津野町,50331026,254,344,
高幡,津野町,50331027,250,338,
高幡,津野町,50331028,238,322,
高幡,津野町,50331029,224,304,
高幡,津野町,50331030,222,300,
高幡,津野町,50331031,225,305,
高幡,津野町,50331032,231,313,
高幡,津野町,50331033,241,327,
高幡,津野町,50331034,251,340,
高幡,津野町,50331035,253,342,
高幡,津野町,50331036,253,342,
高幡,津野町,50331037,249,337,
高幡,津野町,50331038,240,325,
高幡,津野町,50331039,227,308,
高幡,津野町,50331040,227,307,
高幡,津野町,50331041,227,308,
高幡,津野町,50331042,230,312,
高幡,津野町,50331043,239,323,
高幡,津野町,50331044,245,332,
高幡,津野町,50331045,247,334,
高幡,津野町,50331050,231,313,
高幡,津野町,50331051,232,314,
高幡,津野町,50331052,232,314,
高幡,津野町,50331053,238,322,
高幡,津野町,50331054,242,328,
高幡,津野町,50331055,246,333,
高幡,津野町,50331060,238,322,
高幡,津野町,50331061,236,320,
高幡,津野町,50331062,234,317,
高幡,津野町,50331063,236,320,
高幡,津野町,50331064,242,328,
高幡,津野町,50331071,236,320,
高幡,津野町,50331072,233,316,
高幡,津野町,50331100,254,344,
高幡,津野町,50331101,256,347,
高幡,津野町,50331102,259,350,
高幡,津野町,50331103,259,350,
高幡,津野町,50331104,259,350,
高幡,津野町,50331105,258,349,
高幡,津野町,50331106,258,349,
高幡,津野町,50331110,248,336,
高幡,津野町,50331111,252,341,
高幡,津野町,50331112,256,346,
高幡,津野町,50331113,256,347,
高幡,津野町,50331114,257,348,
高幡,津野町,50331115,258,349,
高幡,津野町,50331116,257,348,
高幡,津野町,50331120,244,331,
高幡,津野町,50331121,248,336,
高幡,津野町,50331122,253,342,
高幡,津野町,50331123,256,346,
高幡,津野町,50331124,258,349,
高幡,津野町,50331125,259,351,
高幡,津野町,50331126,258,349,
高幡,津野町,50331127,259,350,
高幡,津野町,50331128,216,292,
高幡,津野町,50331129,257,348,
高幡,津野町,50331130,220,298,
高幡,津野町,50331131,247,334,
高幡,津野町,50331132,252,341,
高幡,津野町,50331133,257,348,
高幡,津野町,50331134,260,352,
高幡,津野町,50331135,261,354,
高幡,津野町,50331136,261,353,
高幡,津野町,50331137,260,352,
高幡,津野町,50331138,259,351,
高幡,津野町,50331139,257,348,
高幡,津野町,50331140,227,307,
高幡,津野町,50331141,227,307,
高幡,津野町,50331142,255,345,
高幡,津野町,50331143,260,352,
高幡,津野町,50331144,261,353,
高幡,津野町,50331145,263,356,
高幡,津野町,50331146,262,355,
高幡,津野町,50331147,235,318,
高幡,津野町,50331148,233,316,
高幡,津野町,50331149,232,314,
高幡,津野町,50331152,236,320,
高幡,津野町,50331153,239,323,
高幡,津野町,50331154,238,322,
高幡,津野町,50331155,239,324,
高幡,津野町,50331156,239,324,
高幡,津野町,50331157,237,321,
高幡,津野町,50331165,241,326,
高幡,四万十町,49325772,225,－,
高幡,四万十町,49325773,225,305,
高幡,四万十町,49325774,224,304,
高幡,四万十町,49325775,222,300,
高幡,四万十町,49325781,221,299,
高幡,四万十町,49325782,222,300,
高幡,四万十町,49325783,224,304,
高幡,四万十町,49325784,224,304,
高幡,四万十町,49325785,222,301,
高幡,四万十町,49325786,223,302,
高幡,四万十町,49325790,219,296,
高幡,四万十町,49325791,219,297,
高幡,四万十町,49325792,221,299,
高幡,四万十町,49325793,224,303,
高幡,四万十町,49325794,222,301,
高幡,四万十町,49325795,222,301,
高幡,四万十町,49325796,222,301,
高幡,四万十町,49325797,226,306,
高幡,四万十町,49325798,229,310,
高幡,四万十町,49325799,231,313,
高幡,四万十町,49326627,213,288,
高幡,四万十町,49326628,214,290,
高幡,四万十町,49326629,214,290,
高幡,四万十町,49326636,210,284,
高幡,四万十町,49326637,212,287,
高幡,四万十町,49326638,213,288,
高幡,四万十町,49326639,213,288,
高幡,四万十町,49326646,209,283,
高幡,四万十町,49326647,210,284,
高幡,四万十町,49326648,210,285,
高幡,四万十町,49326649,210,285,
高幡,四万十町,49326656,209,283,
高幡,四万十町,49326657,207,281,
高幡,四万十町,49326658,210,284,
高幡,四万十町,49326659,210,285,
高幡,四万十町,49326666,210,284,
高幡,四万十町,49326667,209,283,
高幡,四万十町,49326668,209,283,
高幡,四万十町,49326669,210,284,
高幡,四万十町,49326676,210,285,
高幡,四万十町,49326677,212,287,
高幡,四万十町,49326678,210,285,
高幡,四万十町,49326679,210,285,
高幡,四万十町,49326686,211,286,
高幡,四万十町,49326687,213,289,
高幡,四万十町,49326688,214,290,
高幡,四万十町,49326689,212,287,
高幡,四万十町,49326694,212,287,
高幡,四万十町,49326695,212,287,
高幡,四万十町,49326696,189,256,
高幡,四万十町,49326697,190,257,
高幡,四万十町,49326698,214,290,
高幡,四万十町,49326699,213,289,
高幡,四万十町,49326700,216,292,
高幡,四万十町,49326701,216,293,
高幡,四万十町,49326702,219,296,
高幡,四万十町,49326703,221,299,
高幡,四万十町,49326704,221,299,
高幡,四万十町,49326705,222,300,
高幡,四万十町,49326706,223,302,
高幡,四万十町,49326707,225,305,
高幡,四万十町,49326708,228,309,
高幡,四万十町,49326709,230,312,
高幡,四万十町,49326710,216,293,
高幡,四万十町,49326711,216,292,
高幡,四万十町,49326712,216,292,
高幡,四万十町,49326713,218,295,
高幡,四万十町,49326714,219,297,
高幡,四万十町,49326715,221,299,
高幡,四万十町,49326716,224,304,
高幡,四万十町,49326717,227,308,
高幡,四万十町,49326718,230,311,
高幡,四万十町,49326719,231,313,
高幡,四万十町,49326720,214,290,
高幡,四万十町,49326721,215,291,
高幡,四万十町,49326722,215,291,
高幡,四万十町,49326723,216,292,
高幡,四万十町,49326724,219,296,
高幡,四万十町,49326725,222,300,
高幡,四万十町,49326726,227,307,
高幡,四万十町,49326727,230,312,
高幡,四万十町,49326728,232,314,
高幡,四万十町,49326729,232,314,
高幡,四万十町,49326730,213,288,
高幡,四万十町,49326731,213,288,
高幡,四万十町,49326732,214,290,
高幡,四万十町,49326733,214,290,
高幡,四万十町,49326734,216,293,
高幡,四万十町,49326735,222,300,
高幡,四万十町,49326736,229,310,
高幡,四万十町,49326737,233,316,
高幡,四万十町,49326738,234,317,
高幡,四万十町,49326739,233,316,
高幡,四万十町,49326740,211,286,
高幡,四万十町,49326741,213,288,
高幡,四万十町,49326742,213,288,
高幡,四万十町,49326743,213,289,
高幡,四万十町,49326744,216,292,
高幡,四万十町,49326745,219,297,
高幡,四万十町,49326746,225,305,
高幡,四万十町,49326747,230,312,
高幡,四万十町,49326748,232,314,
高幡,四万十町,49326749,233,315,
高幡,四万十町,49326750,213,288,
高幡,四万十町,49326751,214,290,
高幡,四万十町,49326752,214,290,
高幡,四万十町,49326753,214,290,
高幡,四万十町,49326754,215,291,
高幡,四万十町,49326755,219,296,
高幡,四万十町,49326756,222,300,
高幡,四万十町,49326757,227,308,
高幡,四万十町,49326758,230,311,
高幡,四万十町,49326759,232,314,
高幡,四万十町,49326760,213,288,
高幡,四万十町,49326761,215,291,
高幡,四万十町,49326762,216,292,
高幡,四万十町,49326763,215,291,
高幡,四万十町,49326764,216,293,
高幡,四万十町,49326765,218,295,
高幡,四万十町,49326766,222,300,
高幡,四万十町,49326767,224,304,
高幡,四万十町,49326768,228,309,
高幡,四万十町,49326769,231,313,
高幡,四万十町,49326770,212,287,
高幡,四万十町,49326771,213,289,
高幡,四万十町,49326772,216,292,
高幡,四万十町,49326773,216,292,
高幡,四万十町,49326774,216,293,
高幡,四万十町,49326775,219,296,
高幡,四万十町,49326776,227,－,
高幡,四万十町,49326777,224,304,
高幡,四万十町,49326778,227,308,
高幡,四万十町,49326779,231,313,
高幡,四万十町,49326780,212,287,
高幡,四万十町,49326781,213,288,
高幡,四万十町,49326782,215,291,
高幡,四万十町,49326783,216,293,
